chr	start	end	id	name	counts	tpm
chr5	39105358	39107350	ENSG00000269215.1	AC008964.1	NA	NA
chr5	39284364	39424970	ENSG00000113600.6	C9	4	3.92893061338522
chr5	39371780	39462402	ENSG00000153071.10	DAB2	5	7.61999318357632
chr5	40679600	40693837	ENSG00000171522.5	PTGER4	4	38.8025017788609
chr5	40714577	40756077	ENSG00000113638.8	TTC33	35	116.476461589744
chr5	40759481	40798476	ENSG00000132356.7	PRKAA1	1	3.54167981680755
chr5	40825364	40835437	ENSG00000145592.9	RPL37	1	13.7106923911854
chr5	40841286	40860275	ENSG00000132357.9	CARD6	1	7.27304252232401
chr5	40909354	40983041	ENSG00000112936.14	C7	NA	NA
chr5	40998119	41071444	ENSG00000171495.12	MROH2B	4	7.53400910774828
chr5	41142336	41261540	ENSG00000039537.9	C6	NA	NA
chr5	41307056	41510730	ENSG00000182836.5	PLCXD3	1	0.678082644109757
chr5	41730167	41870621	ENSG00000083720.8	OXCT1	1	0.983295630287572
chr5	41904290	41921738	ENSG00000205765.4	C5orf51	60	474.923674196735
chr5	41925356	41941845	ENSG00000151876.8	FBXO4	NA	NA
chr5	42423879	42721979	ENSG00000112964.9	GHR	1	0.463293540611911
chr5	42756903	42802462	ENSG00000198865.5	CCDC152	1	3.03140552813737
chr5	42799982	42887494	ENSG00000250722.1	SEPP1	1	1.57815847491099
chr5	43039335	43043272	ENSG00000177721.3	ANXA2R	1	35.0794524908333
chr5	43065278	43192123	ENSG00000172262.7	ZNF131	1	1.08879186768427
chr5	43192173	43280952	ENSG00000177453.3	NIM1	1	1.55563595508409
chr5	43289497	43313614	ENSG00000112972.10	HMGCS1	1	5.72657480019947
chr5	43376747	43412493	ENSG00000151882.7	CCL28	1	3.86358765893836
chr5	43444354	43483995	ENSG00000151881.10	C5orf28	1	3.48396368548752
chr5	43486803	43515247	ENSG00000172244.4	C5orf34	1	4.85542836648891
chr5	43526369	43557860	ENSG00000172239.9	PAIP1	1	4.38562778115686
chr5	43602794	43707507	ENSG00000112992.12	NNT	1	1.31891746446392
chr5	44303646	44389808	ENSG00000070193.4	FGF10	3	4.80865594309826
chr5	44809027	44820530	ENSG00000112996.5	MRPS30	NA	NA
chr5	45259349	45696253	ENSG00000164588.4	HCN1	1	0.316105607768321
chr5	49692026	49739082	ENSG00000170571.7	EMB	1	2.93496694271529
chr5	49961733	50142356	ENSG00000151883.12	PARP8	1	0.76461914848281
chr5	50678921	50690564	ENSG00000016082.10	ISL1	1	11.861874470189
chr5	51303865	51376821	ENSG00000248789.1	CTD-2203A3.1	1	1.89302873590124
chr5	52083730	52255040	ENSG00000213949.4	ITGA1	1	0.806186471638612
chr5	52083774	52099880	ENSG00000152684.10	PELO	1	8.57492887473057
chr5	52285156	52390609	ENSG00000164171.6	ITGA2	2	2.61932433323681
chr5	52391509	52405893	ENSG00000164172.14	MOCS2	2	19.2029761479992
chr5	52776239	52782964	ENSG00000134363.7	FST	NA	NA
chr5	52856463	52979168	ENSG00000164258.7	NDUFS4	1	1.12552711345431
chr5	53179775	53606412	ENSG00000185305.6	ARL15	1	0.323712674841635
chr5	53751445	53752207	ENSG00000169271.1	HSPB3	NA	NA
chr5	53813589	53842415	ENSG00000178996.8	SNX18	1	4.79108459225736
chr5	54252063	54253674	ENSG00000249016.1	RP11-45H22.3	NA	NA
chr5	54273692	54318499	ENSG00000164283.8	ESM1	1	3.08228188578594
chr5	54320081	54330398	ENSG00000113088.5	GZMK	NA	NA
chr5	54398476	54406080	ENSG00000145649.7	GZMA	NA	NA
chr5	54408799	54469005	ENSG00000164287.8	CDC20B	1	2.2939209456933
chr5	54455946	54462899	ENSG00000164294.9	GPX8	NA	NA
chr5	54515442	54523143	ENSG00000234602.3	MCIDAS	NA	NA
chr5	54526980	54529508	ENSG00000152669.8	CCNO	9	491.681265865386
chr5	54552073	54603550	ENSG00000067248.5	DHX29	2	5.36580626129769
chr5	54603588	54721409	ENSG00000039123.11	SKIV2L2	1	1.1721832649223
chr5	54720682	54830878	ENSG00000067113.12	PPAP2A	1	1.25329235595131
chr5	54921673	55069022	ENSG00000177058.7	SLC38A9	1	0.937283622260148
chr5	55033845	55112985	ENSG00000152670.14	DDX4	2	3.49021492181983
chr5	55147207	55218678	ENSG00000164509.9	IL31RA	1	1.93236143969457
chr5	55224468	55224569	ENSG00000268280.1	AC008914.1	NA	NA
chr5	55230923	55290821	ENSG00000134352.15	IL6ST	1	2.30571645892034
chr5	55395507	55529186	ENSG00000164512.13	ANKRD55	1	1.03313014352599
chr5	55753622	55777773	ENSG00000248727.1	CTC-236F12.4	1	5.7185128755087
chr5	55807394	55902059	ENSG00000225940.1	AC022431.2	1	1.45891094339419
chr5	56111401	56191979	ENSG00000095015.5	MAP3K1	1	1.71396416461578
chr5	56205087	56221359	ENSG00000155542.7	SETD9	3	25.4623533289843
chr5	56215429	56267502	ENSG00000155545.15	MIER3	1	2.65219604125767
chr5	56469775	56560506	ENSG00000062194.11	GPBP1	2.5	3.80541943923275
chr5	56775846	56778636	ENSG00000169067.2	ACTBL2	6	297.006031089055
chr5	57749809	57756087	ENSG00000145632.10	PLK2	NA	NA
chr5	57787262	57792917	ENSG00000175857.4	GAPT	1	24.4222465882247
chr5	57837394	57854070	ENSG00000250127.1	CTD-2117L12.1	NA	NA
chr5	57878048	58155213	ENSG00000152932.6	RAB3C	1	0.498287317866291
chr5	58264865	59817947	ENSG00000113448.12	PDE4D	1	0.0889249920200032
chr5	59726565	59726939	ENSG00000224838.2	FKSG52	NA	NA
chr5	59892739	59996017	ENSG00000035499.8	DEPDC1B	1	1.33724321207237
chr5	60047618	60140216	ENSG00000164181.9	ELOVL7	77	114.843743311342
chr5	60169658	60240900	ENSG00000049167.9	ERCC8	1	1.93857281458143
chr5	60240956	60448853	ENSG00000164182.6	NDUFAF2	1	0.66430878971996
chr5	60411538	60411762	ENSG00000269267.1	AC008498.1	NA	NA
chr5	60453536	60458301	ENSG00000188725.3	SMIM15	1	28.9837994661932
chr5	60628100	60841997	ENSG00000130449.5	ZSWIM6	1	0.645674340717311
chr5	60933535	61047590	ENSG00000178722.8	C5orf64	1	1.21088776867661
chr5	61601989	61833076	ENSG00000068796.12	KIF2A	1	0.597644196585747
chr5	61683081	61699766	ENSG00000086189.5	DIMT1	1	8.27736316789995
chr5	61699799	61924409	ENSG00000086200.12	IPO11	1	0.614878253222967
chr5	61808070	61808309	ENSG00000268942.1	CKS1B	NA	NA
chr5	61874562	61877275	ENSG00000186105.7	LRRC70	NA	NA
chr5	63256183	63258334	ENSG00000178394.3	HTR1A	NA	NA
chr5	63461671	63668696	ENSG00000164197.7	RNF180	1	0.667106892676781
chr5	63802084	63908139	ENSG00000186479.4	RGS7BP	1	1.30222813121881
chr5	63986135	64013917	ENSG00000145642.7	FAM159B	5.5	27.3411894215772
chr5	64013971	64064512	ENSG00000153006.10	SREK1IP1	1	2.73258947105144
chr5	64064757	64314590	ENSG00000153015.11	CWC27	1	0.552800488551995
chr5	64444563	64777747	ENSG00000049192.10	ADAMTS6	1	0.414509113452058
chr5	64813593	64858998	ENSG00000123219.8	CENPK	1	3.04168713702039
chr5	64859063	64883376	ENSG00000113593.7	PPWD1	1	5.68040984067826
chr5	64885507	64921802	ENSG00000113595.10	TRIM23	2	7.61029367441304
chr5	64920543	64962060	ENSG00000113597.13	TRAPPC13	1	3.32653622507432
chr5	64920592	64926718	ENSG00000253251.2	CTC-534A2.2	NA	NA
chr5	64961755	65018862	ENSG00000197860.5	SGTB	2	4.83680825315322
chr5	65018023	65167553	ENSG00000123213.18	NLN	1	0.923612682782121
chr5	65222303	65378377	ENSG00000112851.10	ERBB2IP	1	0.88488668488288
chr5	65435799	65479443	ENSG00000153914.11	SREK1	NA	NA
chr5	65892176	66465423	ENSG00000069020.14	MAST4	1	0.240921983815721
chr5	66478103	66492627	ENSG00000134061.4	CD180	1	9.50893723880547
chr5	67485704	67494235	ENSG00000253787.1	RP11-404L6.2	NA	NA
chr5	67511548	67597649	ENSG00000145675.10	PIK3R1	1	1.60402091098141
chr5	68389473	68426896	ENSG00000145740.14	SLC30A5	NA	NA
chr5	68462837	68474072	ENSG00000134057.10	CCNB1	1	12.2926394709756
chr5	68485375	68506184	ENSG00000153044.5	CENPH	NA	NA
chr5	68513587	68525956	ENSG00000134056.7	MRPS36	1	11.1656402665058
chr5	68530668	68573250	ENSG00000134058.6	CDK7	1	3.24333766512636
chr5	68576002	68628636	ENSG00000183323.8	CCDC125	1	2.62392758400294
chr5	68646811	68665840	ENSG00000085231.9	TAF9	1	7.25775418868099
chr5	68665120	68710628	ENSG00000152942.14	RAD17	1	3.03480276998353
chr5	68710939	68740157	ENSG00000152939.10	MARVELD2	1	4.72680554645803
chr5	68788119	68853931	ENSG00000197822.6	OCLN	1	2.0985200944571
chr5	68856035	68890550	ENSG00000183474.11	GTF2H2C	1	4.0013850342289
chr5	69321074	69338940	ENSG00000205572.5	SERF1B	1	7.730202868936
chr5	69345350	69374349	ENSG00000205571.8	SMN2	1	4.76250230892136
chr5	70196492	70214357	ENSG00000172058.11	SERF1A	1	7.73063556990823
chr5	70220768	70249769	ENSG00000172062.12	SMN1	1	4.76217387181168
chr5	70264310	70320941	ENSG00000249437.3	NAIP	NA	NA
chr5	70330784	70363516	ENSG00000145736.10	GTF2H2	1	4.21935122987934
chr5	70751442	70863649	ENSG00000145734.14	BDP1	1	1.23083055831107
chr5	70883115	70954531	ENSG00000131844.11	MCCC2	1	1.93384961992285
chr5	71014990	71016875	ENSG00000164326.4	CARTPT	NA	NA
chr5	71403061	71505395	ENSG00000131711.10	MAP1B	1	1.34957887365304
chr5	71515236	71616473	ENSG00000113048.12	MRPS27	1	1.36420285524473
chr5	71616194	71656052	ENSG00000049883.10	PTCD2	1	3.46499584666593
chr5	71738479	71803554	ENSG00000178175.7	ZNF366	1	2.12228666087454
chr5	72112139	72212560	ENSG00000083312.13	TNPO1	1	1.37528808173998
chr5	72251808	72386349	ENSG00000157107.9	FCHO2	1	1.02651091084807
chr5	72416119	72427644	ENSG00000157111.8	TMEM171	2	23.966647194171
chr5	72469022	72470970	ENSG00000164325.7	TMEM174	NA	NA
chr5	72740654	72744352	ENSG00000251493.2	FOXD1	2	74.6932419991404
chr5	72794233	72801460	ENSG00000145741.11	BTF3	1	19.1099770937333
chr5	72848160	72861511	ENSG00000164331.5	ANKRA2	1	10.3443790320134
chr5	72861268	72877794	ENSG00000164338.5	UTP15	1	8.35700135885336
chr5	72894203	72896845	ENSG00000268217.1	AC008387.1	NA	NA
chr5	72921983	73237818	ENSG00000214944.5	ARHGEF28	1	0.437278339817976
chr5	73923234	73937249	ENSG00000171617.9	ENC1	1	9.85428501294403
chr5	73935848	74018472	ENSG00000049860.9	HEXB	1	1.67152164572534
chr5	74017029	74063196	ENSG00000164347.13	GFM2	1	2.99148319051293
chr5	74062817	74072737	ENSG00000164346.5	NSA2	2057	28637.878403915
chr5	74073399	74162776	ENSG00000198780.7	FAM169A	1	1.545227569245
chr5	74323289	74326724	ENSG00000176928.4	GCNT4	NA	NA
chr5	74364100	74532703	ENSG00000145700.5	ANKRD31	NA	NA
chr5	74632154	74657929	ENSG00000113161.11	HMGCR	1	5.35820773836705
chr5	74664311	74807963	ENSG00000113163.11	COL4A3BP	1	0.961405371706698
chr5	74807581	74896969	ENSG00000122008.11	POLK	1	1.54503741504912
chr5	74907284	74967671	ENSG00000189045.9	ANKDD1B	3	6.86113589628946
chr5	74969949	75013313	ENSG00000152359.10	POC5	NA	NA
chr5	75378997	75649764	ENSG00000122012.9	SV2C	1	0.510061434578108
chr5	75699074	76003957	ENSG00000145703.11	IQGAP2	1	0.452986242120455
chr5	75911307	75919259	ENSG00000164220.6	F2RL2	1	17.3676816469329
chr5	76011868	76031606	ENSG00000181104.6	F2R	1	6.99705159876434
chr5	76114758	76131140	ENSG00000164251.4	F2RL1	NA	NA
chr5	76145826	76217475	ENSG00000171643.9	S100Z	1	1.92756080973092
chr5	76248538	76276983	ENSG00000145708.6	CRHBP	6	29.1315460270158
chr5	76325076	76361059	ENSG00000164252.8	AGGF1	1	3.83814035673542
chr5	76367897	76383148	ENSG00000132846.5	ZBED3	NA	NA
chr5	76506274	76725632	ENSG00000113231.9	PDE8B	1	0.629600034903722
chr5	76721795	76916436	ENSG00000164253.8	WDR41	1	0.709551453477996
chr5	76924538	76935513	ENSG00000171540.6	OTP	1	12.5838546201741
chr5	76986991	77164604	ENSG00000171530.9	TBCA	1	0.777577116857497
chr5	77296349	77590579	ENSG00000132842.9	AP3B1	1	0.46938722923023
chr5	77656339	77776562	ENSG00000085365.13	SCAMP1	2	2.29752716961664
chr5	77781038	78065844	ENSG00000145685.9	LHFPL2	1	0.48491887269373
chr5	78073032	78281910	ENSG00000113273.11	ARSB	1	0.661188849263257
chr5	78293438	78531861	ENSG00000132837.10	DMGDH	2	1.15851075153329
chr5	78365540	78385289	ENSG00000132840.5	BHMT2	1	6.99315430940355
chr5	78407602	78428108	ENSG00000145692.10	BHMT	1	6.73499485303865
chr5	78523714	78523911	ENSG00000268012.1	AC016559.1	NA	NA
chr5	78532012	78623038	ENSG00000152409.8	JMY	1	1.51723468521533
chr5	78668459	78810040	ENSG00000152413.10	HOMER1	1	0.975468491227005
chr5	78907943	78982471	ENSG00000164329.9	PAPD4	1	1.85309956602097
chr5	78985700	79096063	ENSG00000164309.10	CMYA5	60	75.0837533175488
chr5	79275584	79287082	ENSG00000177034.10	MTX3	1	12.011463250688
chr5	79287134	79379110	ENSG00000113296.10	THBS4	2	3.00312699957403
chr5	79407050	79551898	ENSG00000164300.11	SERINC5	1	0.953467113501123
chr5	79615444	79617661	ENSG00000164299.5	SPZ1	NA	NA
chr5	79703832	79775169	ENSG00000039319.12	ZFYVE16	2	3.87198240622428
chr5	79783788	79838382	ENSG00000152380.5	FAM151B	3	7.58917487945986
chr5	79852574	79866307	ENSG00000189127.3	ANKRD34B	3	30.1699128645767
chr5	79922047	79950802	ENSG00000228716.2	DHFR	16	76.8466308921081
chr5	79945819	79946855	ENSG00000271043.1	MTRNR2L2	14	1866.32168184339
chr5	79950467	80172279	ENSG00000113318.9	MSH3	1	0.622634503347026
chr5	80256491	80525975	ENSG00000113319.7	RASGRF2	1	0.512489811849351
chr5	80529104	80562216	ENSG00000131730.11	CKMT2	1	4.17092910293581
chr5	80597409	80609116	ENSG00000131732.7	ZCCHC9	NA	NA
chr5	80625824	80689998	ENSG00000172497.4	ACOT12	2	4.30416693540719
chr5	80708840	81047616	ENSG00000145687.11	SSBP2	1	0.407667026165993
chr5	81267844	81572676	ENSG00000152348.11	ATG10	1	0.453062029105903
chr5	81569177	81574396	ENSG00000186468.8	RPS23	2	52.9250064979539
chr5	81575281	81682796	ENSG00000205464.7	ATP6AP1L	2	2.56908904722896
chr5	82348665	82373682	ENSG00000174695.5	TMEM167A	6	33.1233491920879
chr5	82373317	82649606	ENSG00000152422.11	XRCC4	1	0.499867184203535
chr5	82767284	82878122	ENSG00000038427.11	VCAN	1	1.24603298919514
chr5	82933624	83017432	ENSG00000145681.6	HAPLN1	1	1.64790717421261
chr5	83236373	83680611	ENSG00000164176.8	EDIL3	1	0.310886967023106
chr5	85913721	85916779	ENSG00000127184.6	COX7C	11	496.790663512268
chr5	86512423	86534822	ENSG00000233828.2	AC008394.1	NA	NA
chr5	86563705	86687748	ENSG00000145715.10	RASA1	1	1.11338652287038
chr5	86687311	86708836	ENSG00000134480.9	CCNH	3.5	22.4565535701481
chr5	87485450	87565293	ENSG00000164180.9	TMEM161B	1	1.72974217472303
chr5	88013975	88199922	ENSG00000081189.9	MEF2C	1	0.742726714904842
chr5	89688078	89705603	ENSG00000153140.4	CETN3	1	7.88061651677093
chr5	89754020	89770585	ENSG00000176055.9	MBLAC2	NA	NA
chr5	89767565	89810370	ENSG00000113356.6	POLR3G	1	3.22644094046047
chr5	89811428	89825401	ENSG00000176018.8	LYSMD3	1	9.88390499222863
chr5	89825161	90460038	ENSG00000164199.11	GPR98	1	0.217534742093997
chr5	90664541	90679176	ENSG00000113369.4	ARRDC3	1	9.43681615691224
chr5	92919043	92930321	ENSG00000175745.7	NR2F1	NA	NA
chr5	92953775	93447404	ENSG00000113391.12	FAM172A	1	0.279780572973651
chr5	93070508	93077343	ENSG00000248483.4	POU5F2	NA	NA
chr5	93488671	93954309	ENSG00000185261.9	KIAA0825	1	0.296599084388324
chr5	93954052	94075141	ENSG00000133302.8	ANKRD32	1	1.14054789829308
chr5	94039446	94620279	ENSG00000175471.15	MCTP1	1	0.237775409552161
chr5	94727048	94786158	ENSG00000153347.5	FAM81B	2	4.67290828815465
chr5	94799599	94890711	ENSG00000198677.6	TTC37	3	4.54740773300149
chr5	94890778	94940768	ENSG00000164291.12	ARSK	1	2.76270863085438
chr5	94955782	94957846	ENSG00000178015.4	GPR150	NA	NA
chr5	94982458	95020477	ENSG00000175449.9	RFESD	NA	NA
chr5	94987885	95034415	ENSG00000145757.11	SPATA9	NA	NA
chr5	95049226	95160087	ENSG00000164292.8	RHOBTB3	1	1.24577447845871
chr5	95087023	95158709	ENSG00000173221.9	GLRX	1	1.92656591881833
chr5	95187936	95195837	ENSG00000236882.3	C5orf27	NA	NA
chr5	95220802	95297775	ENSG00000118985.10	ELL2	1	1.79423699812156
chr5	95726119	95769847	ENSG00000175426.6	PCSK1	NA	NA
chr5	95860971	96115299	ENSG00000153113.19	CAST	1	0.543030277658813
chr5	96096521	96143803	ENSG00000164307.8	ERAP1	1	2.92093829483547
chr5	96149731	96271513	ENSG00000247121.2	CTD-2260A17.2	1	1.13405761488899
chr5	96211643	96255420	ENSG00000164308.12	ERAP2	1	3.15480285210066
chr5	96271098	96373219	ENSG00000113441.11	LNPEP	1	1.35239377264628
chr5	96424779	96519354	ENSG00000251606.1	CTD-2215E18.1	1	1.46029928053302
chr5	96427574	96478576	ENSG00000145721.7	LIX1	1	2.70788997404828
chr5	96496571	96518964	ENSG00000058729.6	RIOK2	1	6.16745431413435
chr5	98104354	98134347	ENSG00000174136.7	RGMB	1.5	6.90700185658707
chr5	98190908	98262240	ENSG00000153922.6	CHD1	1	1.93612690596662
chr5	99871009	99922445	ENSG00000174132.8	FAM174A	NA	NA
chr5	100142639	100238970	ENSG00000113532.8	ST8SIA4	1	1.43367975476649
chr5	101569690	101632253	ENSG00000173930.8	SLCO4C1	2	4.41499942318657
chr5	101569696	101571279	ENSG00000268424.1	AC008948.1	NA	NA
chr5	101707486	101834720	ENSG00000205359.5	SLCO6A1	1	1.08546304019689
chr5	102089685	102366809	ENSG00000145730.16	PAM	1	0.498361038583488
chr5	102421704	102455855	ENSG00000145723.12	GIN1	1	4.04403398015902
chr5	102455853	102548500	ENSG00000145725.15	PPIP5K2	1	1.4906883596491
chr5	102594403	102614361	ENSG00000181751.5	C5orf30	1	6.91992205914473
chr5	102884556	102898494	ENSG00000112874.5	NUDT12	NA	NA
chr5	106712590	107006596	ENSG00000184349.8	EFNA5	1	0.469744850296969
chr5	107194736	107717799	ENSG00000145743.11	FBXL17	1	0.264036654201139
chr5	108083523	108532542	ENSG00000151422.8	FER	1	0.307576749439134
chr5	108670410	108745695	ENSG00000198961.5	PJA2	1	1.83446642035479
chr5	109025067	109205326	ENSG00000112893.5	MAN2A1	1	0.766163156660198
chr5	109218883	109220452	ENSG00000254106.1	AC011366.3	1	88.0228199212305
chr5	109624934	110074657	ENSG00000186952.10	TMEM232	2	0.614190532645253
chr5	110073837	110100857	ENSG00000164209.12	SLC25A46	2	10.2226354149823
chr5	110405760	110413722	ENSG00000145777.10	TSLP	1	17.3458684321038
chr5	110427414	110466200	ENSG00000134987.7	WDR36	1	3.56076430816301
chr5	110559351	110830584	ENSG00000152495.6	CAMK4	1	0.509185108214747
chr5	110831731	110848288	ENSG00000164211.8	STARD4	1	8.34135437919977
chr5	110998318	111333161	ENSG00000134986.9	NREP	1	0.412455402849725
chr5	111478138	111755013	ENSG00000129595.8	EPB41L4A	7	3.49166458219368
chr5	111755280	111756310	ENSG00000268358.1	EPB41L4A-AS2	NA	NA
chr5	112043195	112181936	ENSG00000134982.12	APC	1	0.995436132480021
chr5	112162910	112203279	ENSG00000258864.1	CTC-554D6.1	1	3.42113513974611
chr5	112196885	112228776	ENSG00000272869.1	CTC-487M23.8	1	4.33062006385534
chr5	112196919	112205485	ENSG00000153037.8	SRP19	1	16.1227882858289
chr5	112212084	112258236	ENSG00000129625.8	REEP5	1	2.99245546144069
chr5	112227313	112228791	ENSG00000212643.1	ZRSR1	NA	NA
chr5	112312399	112356667	ENSG00000172795.11	DCP2	1	3.11981125093545
chr5	112357796	112824527	ENSG00000171444.13	MCC	1	0.295904502714434
chr5	112768251	112770728	ENSG00000212122.3	TSSK1B	1	55.7560776973801
chr5	112849380	112930982	ENSG00000047188.11	YTHDC2	1	1.69245612186479
chr5	113696642	113832337	ENSG00000080709.10	KCNN2	1	1.0177810859384
chr5	114460459	114516243	ENSG00000152503.5	TRIM36	9	22.2818413901423
chr5	114546527	114598569	ENSG00000164219.5	PGGT1B	31	82.2670523451967
chr5	114602885	114632528	ENSG00000164221.8	CCDC112	1	4.65903601040416
chr5	114856608	114880591	ENSG00000145780.6	FEM1C	1	5.7585708400288
chr5	114914339	114961876	ENSG00000243414.4	TICAM2	1	2.9052696732316
chr5	114914339	114961858	ENSG00000251201.4	TMED7-TICAM2	1	2.90637017732719
chr5	114949205	114968689	ENSG00000134970.13	TMED7	1	7.08826752496462
chr5	115140430	115152651	ENSG00000129596.4	CDO1	2	22.6017190829573
chr5	115163893	115177555	ENSG00000145782.8	ATG12	1	10.1089009263952
chr5	115177178	115249778	ENSG00000177879.10	AP3S1	1	1.90231135614891
chr5	115298151	115363316	ENSG00000172901.15	AQPEP	1	2.11935555062396
chr5	115358088	115394625	ENSG00000268714.3	CTD-2287O16.3	1	3.77994374076718
chr5	115387163	115395815	ENSG00000268223.2	ARL14EPL	1	15.9625294101261
chr5	115420688	115748459	ENSG00000145781.4	COMMD10	1	0.421354556859547
chr5	115779312	115910630	ENSG00000092421.12	SEMA6A	1	1.05170505533446
chr5	118173017	118324240	ENSG00000169570.5	DTWD2	1	0.913272481410967
chr5	118373467	118584833	ENSG00000172869.10	DMXL1	1	0.653405961490545
chr5	118604387	118735383	ENSG00000145779.7	TNFAIP8	1	1.05429024135402
chr5	118788138	118972894	ENSG00000133835.10	HSD17B4	1	0.747514583864181
chr5	118965254	118971517	ENSG00000164334.11	FAM170A	1	22.051381838801
chr5	119799973	120023027	ENSG00000184838.10	PRR16	1	0.619167575817563
chr5	121187650	121188519	ENSG00000181867.1	FTMT	NA	NA
chr5	121297656	121411265	ENSG00000151304.5	SRFBP1	2	2.4312828113338
chr5	121398890	121413980	ENSG00000113083.8	LOX	NA	NA
chr5	121465208	121515312	ENSG00000164185.4	ZNF474	1	2.75642272985012
chr5	121647049	121799914	ENSG00000064692.14	SNCAIP	1	0.903462561452331
chr5	122110691	122165803	ENSG00000205302.2	SNX2	1	2.50594796879828
chr5	122179134	122365049	ENSG00000064652.6	SNX24	1	0.742854554266254
chr5	122358945	122372436	ENSG00000168938.5	PPIC	1	10.2370324257958
chr5	122424816	122529960	ENSG00000061455.10	PRDM6	3	3.94053311048878
chr5	122680579	122759286	ENSG00000168944.11	CEP120	1	1.75470802414538
chr5	122847793	122952739	ENSG00000151292.13	CSNK1G3	1	1.31598921784928
chr5	123972608	124084500	ENSG00000168916.11	ZNF608	1	1.2342956105567
chr5	125695824	125832186	ENSG00000155324.5	GRAMD3	1	1.01280271964631
chr5	125877533	125931110	ENSG00000164904.11	ALDH7A1	1	2.57774426444949
chr5	125935960	125962944	ENSG00000164902.9	PHAX	2	10.2362736774689
chr5	125967414	125971979	ENSG00000196900.4	C5orf48	NA	NA
chr5	126112315	126172712	ENSG00000113368.7	LMNB1	1	2.28666663007121
chr5	126203406	126366500	ENSG00000173926.5	MARCH3	1	0.84679880594265
chr5	126378250	126409184	ENSG00000164241.9	C5orf63	1	4.46459573467416
chr5	126626523	126801429	ENSG00000145794.12	MEGF10	1	0.789611588261184
chr5	126853301	126890781	ENSG00000164244.16	PRRC1	1	3.68484003352216
chr5	126984736	126994322	ENSG00000205279.4	CTXN3	2	28.8144803789715
chr5	127419458	127525380	ENSG00000064651.9	SLC12A2	1	1.30386326217793
chr5	127593601	127994878	ENSG00000138829.6	FBN2	1	0.344170746034312
chr5	127873706	128369335	ENSG00000113396.8	SLC27A6	1	0.278651581034222
