chr	start	end	id	name	counts	rpkm
chr3	187416047	187420345	ENSG00000198471.1	RTP2	1	0.0183077895875744
chr3	187420101	187451637	ENSG00000228804.1	RP11-211G3.3	NA	NA
chr3	187439165	187463515	ENSG00000113916.13	BCL6	1	0.00323149403069383
chr3	187871072	188608460	ENSG00000145012.8	LPP	1	0.00010671027959147
chr3	187896331	187898598	ENSG00000213132.2	AC022498.1	NA	NA
chr3	188665003	189043093	ENSG00000188001.5	TPRG1	1	0.00020811679665528
chr3	189349205	189615068	ENSG00000073282.8	TP63	1	0.000295967771549236
chr3	189674517	189840226	ENSG00000090530.5	LEPREL1	1	0.000474849764631943
chr3	190023490	190040264	ENSG00000163347.5	CLDN1	1	0.00469100272131839
chr3	190040330	190129932	ENSG00000113946.3	CLDN16	1	0.000878182179498166
chr3	190146444	190167665	ENSG00000198398.2	TMEM207	NA	NA
chr3	190231840	190375843	ENSG00000196083.5	IL1RAP	3	0.00163927584107403
chr3	190570666	190610218	ENSG00000205835.4	GMNC	1	0.00198945387458016
chr3	190917030	190983404	ENSG00000188729.2	OSTN	1	0.0011855075729562
chr3	190984957	191048325	ENSG00000188958.5	UTS2B	1	0.00124174472363645
chr3	191046866	191116459	ENSG00000152492.9	CCDC50	1	0.00113067233266844
chr3	191178952	191179245	ENSG00000253548.1	PYDC2	NA	NA
chr3	191857184	192485553	ENSG00000114279.9	FGF12	1	0.000125223999986305
chr3	192514604	192635950	ENSG00000180611.6	MB21D2	1	0.000648450543465748
chr3	192958914	192995527	ENSG00000127252.4	HRASLS	4	0.00859660553873156
chr3	192992579	193096632	ENSG00000187527.6	ATP13A5	1	0.000756219231039899
chr3	193119866	193310900	ENSG00000127249.10	ATP13A4	1	0.000411899869381339
chr3	193310933	193415612	ENSG00000198836.4	OPA1	1	0.000751696898588969
chr3	193853934	193856521	ENSG00000114315.3	HES1	1	0.0304162658088112
chr3	194060494	194072057	ENSG00000178772.6	CPN2	NA	NA
chr3	194075976	194090472	ENSG00000172061.7	LRRC15	1	0.0054281787836227
chr3	194115550	194119995	ENSG00000178732.4	GP5	NA	NA
chr3	194123401	194219093	ENSG00000133657.10	ATP13A3	1	0.000822293186968552
chr3	194308402	194354418	ENSG00000145014.13	TMEM44	1	0.00170998956118295
chr3	194361517	194393206	ENSG00000041802.6	LSG1	1	0.00248309759372005
chr3	194406622	194409762	ENSG00000185112.4	FAM43A	1	0.0250595158112722
chr3	194789008	194991896	ENSG00000173950.11	XXYLT1	1	0.000387834074205447
chr3	194995465	195163807	ENSG00000114331.8	ACAP2	1	0.000467422744457085
chr3	195241221	195270209	ENSG00000184203.3	PPP1R2	1	0.00271446390393938
chr3	195295573	195311076	ENSG00000189058.4	APOD	NA	NA
chr3	195447753	195467994	ENSG00000176945.12	MUC20	NA	NA
chr3	195473636	195539148	ENSG00000145113.17	MUC4	1	0.00120110635681088
chr3	195590235	195638816	ENSG00000061938.12	TNK2	1	0.00161970481561505
chr3	195754054	195809060	ENSG00000072274.8	TFRC	1	0.00143051448291813
chr3	195924320	195938308	ENSG00000163958.9	ZDHHC19	10.5	0.0590657875534489
chr3	195938358	195970049	ENSG00000163959.5	SLC51A	1	0.00248294088692041
chr3	195941093	196014828	ENSG00000161217.7	PCYT1A	1	0.00106715779002366
chr3	195975101	196045093	ENSG00000272741.1	RP11-447L10.1	1	0.00112422676373578
chr3	196018090	196045170	ENSG00000213123.6	TCTEX1D2	4	0.0116228773482119
chr3	196042953	196065244	ENSG00000273331.1	TM4SF19	1	0.00352998428277756
chr3	196046213	196065374	ENSG00000145107.11	TM4SF19	1	0.00410661654649521
chr3	196074533	196159345	ENSG00000163960.7	UBXN7	1	0.000927780026970177
chr3	196195654	196230639	ENSG00000163961.4	RNF168	1	0.00224916048727725
chr3	196233748	196242237	ENSG00000214097.4	SMCO1	1	0.00926927549150603
chr3	196281056	196295545	ENSG00000185798.6	WDR53	1	0.00543080127319999
chr3	196295482	196315930	ENSG00000174013.7	FBXO45	3	0.0115444365679863
chr3	196366557	196388875	ENSG00000174004.5	NRROS	1	0.00352571375783648
chr3	196366646	196462878	ENSG00000163964.9	PIGX	1	0.000817678938891373
chr3	196433148	196439164	ENSG00000174007.7	CEP19	5	0.0653980050260926
chr3	196466728	196559518	ENSG00000180370.6	PAK2	1	0.000848010342142415
chr3	196594727	196661585	ENSG00000119231.6	SENP5	1	0.00117692541875908
chr3	196662273	196669468	ENSG00000114503.6	NCBP2	1	0.0109363279565524
chr3	196673214	196695931	ENSG00000119227.3	PIGZ	3	0.0103913650104408
chr3	196715492	196756687	ENSG00000163975.7	MFI2	1	0.00191010752876307
chr3	196769431	197026171	ENSG00000075711.16	DLG1	1	0.000306484691311812
chr3	197236654	197300194	ENSG00000161267.7	BDH1	1	0.00123838337499834
chr3	197398264	197476598	ENSG00000145016.9	KIAA0226	1	0.00100450480822369
chr3	197464050	197514467	ENSG00000122068.8	FYTTD1	1	0.0015607211783207
chr3	197518097	197615307	ENSG00000186001.8	LRCH3	1	0.00080945252183309
chr3	197615946	197687013	ENSG00000114473.9	IQCG	1	0.0011072210681103
chr3	197676858	197683481	ENSG00000182899.10	RPL35A	1	0.0118808515245953
chr3	197687071	197770591	ENSG00000185621.7	LMLN	1	0.000942132179686239
chr4	53179	88099	ENSG00000197701.7	ZNF595	1	0.00225334706894028
chr4	264464	299110	ENSG00000186777.7	ZNF732	7	0.0158981746098182
chr4	331603	378653	ENSG00000131127.9	ZNF141	1	0.00167240976933889
chr4	419604	492945	ENSG00000182903.11	ZNF721	1	0.00107289073843273
chr4	492989	533985	ENSG00000174227.11	PIGG	1	0.00191937944305285
chr4	619373	664571	ENSG00000133256.8	PDE6B	4	0.00696374880723878
chr4	666225	668127	ENSG00000169020.5	ATP5I	1	0.0413705991836986
chr4	667369	675822	ENSG00000215375.2	MYL5	1	0.00930875188068078
chr4	675618	683230	ENSG00000169026.8	MFSD7	NA	NA
chr4	699537	764428	ENSG00000185619.13	PCGF3	1	0.00121260081748462
chr4	778745	819986	ENSG00000168993.10	CPLX1	1	0.00190797700461664
chr4	843064	926161	ENSG00000178950.12	GAK	1	0.000946928043700671
chr4	926175	952444	ENSG00000127419.12	TMEM175	1	0.00299542729633388
chr4	952675	980683	ENSG00000145214.9	DGKQ	1	0.00280944300369161
chr4	972861	987228	ENSG00000145217.9	SLC26A1	1	0.00547691791239609
chr4	980785	998316	ENSG00000127415.8	IDUA	1	0.00448844216801065
chr4	1003724	1020685	ENSG00000127418.10	FGFRL1	1	0.00463928304035108
chr4	1050038	1107350	ENSG00000178222.8	RNF212	1	0.00137295644275884
chr4	1160720	1202750	ENSG00000159674.7	SPON2	1	0.00187215987740649
chr4	1205236	1243741	ENSG00000159692.11	CTBP1	1	0.00204354965971678
chr4	1283639	1333935	ENSG00000090316.11	MAEA	1	0.00156447589564567
chr4	1341054	1381837	ENSG00000163945.11	UVSSA	NA	NA
chr4	1385340	1389780	ENSG00000179979.7	CRIPAK	1	0.0177222701908547
chr4	1396720	1400119	ENSG00000235608.1	NKX1-1	1	0.0231500087223874
chr4	1619642	1686029	ENSG00000174137.8	FAM53A	2	0.00237055085023859
chr4	1694527	1714282	ENSG00000163950.8	SLBP	1	0.00398313741571221
chr4	1717679	1723085	ENSG00000168936.6	TMEM129	NA	NA
chr4	1723227	1746898	ENSG00000013810.14	TACC3	1	0.00332418907724197
chr4	1795034	1810599	ENSG00000068078.13	FGFR3	1	0.00505537292948247
chr4	1813206	1857974	ENSG00000168924.10	LETM1	1	0.0017576590342967
chr4	1873151	1983934	ENSG00000109685.13	WHSC1	1	0.000710279371811511
chr4	1984441	2043630	ENSG00000185049.8	NELFA	1	0.00132941728441762
chr4	2043689	2045697	ENSG00000243449.2	C4orf48	4	0.156746772205965
chr4	2061239	2070816	ENSG00000185818.7	NAT8L	2	0.0164324693844408
chr4	2073645	2243848	ENSG00000130997.12	POLN	1	0.000462311943076178
chr4	2229191	2243891	ENSG00000214367.3	HAUS3	1	0.00535284895560508
chr4	2249159	2264021	ENSG00000123933.10	MXD4	4	0.0211780055570972
chr4	2271309	2420390	ENSG00000159733.9	ZFYVE28	1	0.000527812931543219
chr4	2451700	2464668	ENSG00000249428.1	RP11-503N18.3	1	0.00606777295245178
chr4	2463947	2627047	ENSG00000063978.11	RNF4	1	0.000482445614024492
chr4	2626988	2734292	ENSG00000125386.10	FAM193A	1	0.000733307981504833
chr4	2743375	2758103	ENSG00000168884.10	TNIP2	1	0.00534267243667807
chr4	2794750	2842825	ENSG00000087266.11	SH3BP2	1	0.00163675256676848
chr4	2845584	2931803	ENSG00000087274.12	ADD1	1	0.000912639669300208
chr4	2932288	2936586	ENSG00000109736.10	MFSD10	1	0.0183077895875744
chr4	2939660	2965112	ENSG00000087269.11	NOP14	1	0.00309157942980491
chr4	2965335	3042474	ENSG00000125388.15	GRK4	1	0.00102006610984579
chr4	3076408	3245676	ENSG00000197386.6	HTT	1	0.000464865654745106
chr4	3246096	3273465	ENSG00000188981.6	MSANTD1	1	0.00287503670749368
chr4	3294755	3441640	ENSG00000159788.14	RGS12	1	0.00053570398371103
chr4	3443614	3451211	ENSG00000109758.4	HGFAC	1	0.0103576253320251
chr4	3465033	3503200	ENSG00000175920.11	DOK7	5	0.0103082348163852
chr4	3508103	3534286	ENSG00000163956.6	LRPAP1	6	0.0180315959929866
chr4	3511523	3511678	ENSG00000268781.1	AL590235.1	NA	NA
chr4	3578596	3592438	ENSG00000216560.4	LINC00955	NA	NA
chr4	3768075	3770251	ENSG00000184160.6	ADRA2C	NA	NA
chr4	4190530	4228616	ENSG00000163982.5	OTOP1	NA	NA
chr4	4237269	4249950	ENSG00000132406.7	TMEM128	NA	NA
chr4	4269428	4291896	ENSG00000145220.9	LYAR	1	0.00350217552285004
chr4	4291924	4323513	ENSG00000168826.11	ZBTB49	1	0.00249095823379641
chr4	4349867	4420785	ENSG00000168824.10	NSG1	1	0.00110954735958987
chr4	4417469	4544073	ENSG00000168818.5	STX18	1	0.00062151969643451
chr4	4861393	4865663	ENSG00000163132.6	MSX1	7	0.12899488466786
chr4	5016313	5021199	ENSG00000170891.6	CYTL1	NA	NA
chr4	5053169	5502725	ENSG00000152953.8	STK32B	1	0.000175032431215232
chr4	5526296	5529528	ENSG00000082929.4	C4orf6	NA	NA
chr4	5544499	5711275	ENSG00000173040.8	EVC2	1	0.000471811769363665
chr4	5712924	5830772	ENSG00000072840.8	EVC	1	0.000667698048735614
chr4	5749811	5894785	ENSG00000072832.10	CRMP1	1	0.00054276545896088
chr4	5958845	5991545	ENSG00000181215.8	C4orf50	1	0.00240632659472155
chr4	6027926	6202318	ENSG00000152969.12	JAKMIP1	1	0.000451206934076074
chr4	6271576	6304992	ENSG00000109501.9	WFS1	1	0.00235476656833237
chr4	6322305	6565327	ENSG00000074211.9	PPP2R2C	1	0.000323785005667778
chr4	6576902	6625089	ENSG00000013288.4	MAN2B2	1	0.00163294829824215
chr4	6641818	6644472	ENSG00000179010.10	MRFAP1	1	0.0296484098143914
chr4	6693782	6694189	ENSG00000268791.1	AC093323.1	NA	NA
chr4	6694796	6698897	ENSG00000163993.6	S100P	NA	NA
chr4	6709428	6711607	ENSG00000178988.10	MRFAP1L1	1	0.0361114638124803
chr4	6717842	6719387	ENSG00000186222.3	BLOC1S4	NA	NA
chr4	6783102	6885897	ENSG00000170871.7	KIAA0232	1	0.000765473803661605
chr4	6910969	7034845	ENSG00000132405.14	TBC1D14	1	0.000635206816876511
chr4	7042579	7044728	ENSG00000173013.4	CCDC96	NA	NA
chr4	7043626	7059679	ENSG00000173011.11	TADA2B	1	0.00490169311950381
chr4	7060633	7069924	ENSG00000109519.8	GRPEL1	NA	NA
chr4	7194265	7744554	ENSG00000184985.12	SORCS2	1	0.000142991918150998
chr4	7432022	7436700	ENSG00000178597.4	PSAPL1	NA	NA
chr4	7760441	7941653	ENSG00000196526.6	AFAP1	1	0.000434225546031138
chr4	7940728	7942022	ENSG00000228919.3	AC097381.1	4	0.243236104010494
chr4	7967039	8160559	ENSG00000163995.14	ABLIM2	1	0.000406608514093606
chr4	8183799	8243530	ENSG00000125089.12	SH3TC1	1	0.00131735413181421
chr4	8271492	8308838	ENSG00000170801.5	HTRA3	2	0.00421393882329538
chr4	8368009	8442450	ENSG00000087008.11	ACOX3	3	0.00317111052971056
chr4	8437867	8495258	ENSG00000155275.14	TRMT44	1	0.00137106653739079
chr4	8560452	8621486	ENSG00000155269.7	GPR78	1	0.00128923025932095
chr4	8594387	8621488	ENSG00000109625.14	CPZ	1	0.00290346775570623
chr4	8847802	8873543	ENSG00000215612.5	HMX1	1	0.00305686957178799
chr4	9172135	9178453	ENSG00000229924.2	FAM90A26	NA	NA
chr4	9212383	9228214	ENSG00000232399.2	USP17L13	NA	NA
chr4	9212383	9213975	ENSG00000231396.1	USP17L10	NA	NA
chr4	9217131	9218723	ENSG00000233136.1	USP17L11	NA	NA
chr4	9221878	9223470	ENSG00000227551.1	USP17L12	NA	NA
chr4	9236111	9237700	ENSG00000223569.1	USP17L15	NA	NA
chr4	9245605	9247197	ENSG00000249104.1	USP17L17	NA	NA
chr4	9250356	9251948	ENSG00000250844.1	USP17L18	NA	NA
chr4	9255104	9256696	ENSG00000248920.1	USP17L19	NA	NA
chr4	9259850	9261442	ENSG00000250745.1	USP17L20	NA	NA
chr4	9264598	9266190	ENSG00000249811.1	USP17L21	NA	NA
chr4	9269345	9270937	ENSG00000248933.1	USP17L22	NA	NA
chr4	9274090	9274640	ENSG00000250913.2	USP17L23	NA	NA
chr4	9326891	9328483	ENSG00000232264.3	USP17L24	NA	NA
chr4	9331637	9333229	ENSG00000230430.3	USP17L25	NA	NA
chr4	9336384	9337976	ENSG00000229579.3	USP17L26	NA	NA
chr4	9341129	9342721	ENSG00000227140.3	USP17L5	NA	NA
chr4	9345874	9347466	ENSG00000235780.3	USP17L27	NA	NA
chr4	9350619	9352211	ENSG00000231051.3	USP17L28	NA	NA
chr4	9355364	9356956	ENSG00000231637.3	USP17L29	NA	NA
chr4	9364855	9366447	ENSG00000228856.3	USP17L30	NA	NA
chr4	9385743	9390709	ENSG00000219492.4	RP11-1396O13.13	NA	NA
chr4	9446260	9452240	ENSG00000186146.1	DEFB131	NA	NA
chr4	9772777	10056560	ENSG00000109667.7	SLC2A9	1	0.000277278341716715
chr4	9783258	9785632	ENSG00000169676.4	DRD5	NA	NA
chr4	10075963	10118573	ENSG00000071127.12	WDR1	1	0.00184667635877481
chr4	10441498	10459034	ENSG00000178163.3	ZNF518B	1	0.00448716238865161
chr4	10488019	10686489	ENSG00000109684.10	CLNK	1	0.00039646737364536
chr4	11394774	11431389	ENSG00000002587.5	HS3ST1	1	0.00214903399282793
chr4	13362978	13485989	ENSG00000157869.10	RAB28	1	0.000639673522265445
chr4	13542454	13546674	ENSG00000109705.7	NKX3-2	NA	NA
chr4	13570362	13629347	ENSG00000038219.8	BOD1L1	1	0.00133401508260396
chr4	15004298	15071777	ENSG00000137449.11	CPEB2	1	0.00116609433523607
chr4	15341442	15447790	ENSG00000163145.8	C1QTNF7	1	0.000739899947788343
chr4	15471489	15603180	ENSG00000048342.11	CC2D2A	1	0.000597511444574
chr4	15606162	15683302	ENSG00000118564.10	FBXL5	1	0.00102005288627683
chr4	15683285	15707188	ENSG00000237765.2	FAM200B	NA	NA
chr4	15704573	15739936	ENSG00000109743.6	BST1	1	0.00222511889962375
chr4	15779898	15854853	ENSG00000004468.8	CD38	1	0.00104978826825955
chr4	15937192	15940363	ENSG00000137440.3	FGFBP1	NA	NA
chr4	15961866	15970932	ENSG00000137441.7	FGFBP2	1	0.00867933814773821
chr4	15964699	16086001	ENSG00000007062.7	PROM1	1	0.000648685756602485
chr4	16162128	16229033	ENSG00000169762.12	TAPT1	1	0.00117609864206554
chr4	16503164	16900432	ENSG00000169744.8	LDB2	1	0.000198070017336898
chr4	17461884	17513857	ENSG00000151552.7	QDPR	NA	NA
chr4	17516788	17528727	ENSG00000249581.2	CLRN2	NA	NA
chr4	17578815	17609595	ENSG00000002549.8	LAP3	1.5	0.0038346432576703
chr4	17616254	17635728	ENSG00000118579.7	MED28	9	0.0363655087206815
chr4	17630929	17783135	ENSG00000047662.4	FAM184B	1	0.000516976200986785
chr4	17802278	17812381	ENSG00000163257.6	DCAF16	NA	NA
chr4	17812525	17846485	ENSG00000109805.5	NCAPG	1	0.0023170459260128
chr4	17842822	18023499	ENSG00000178177.10	LCORL	1	0.000435511324891351
chr4	20254883	20622184	ENSG00000145147.15	SLIT2	1	0.000214229963020505
chr4	20697905	20754530	ENSG00000163138.14	PACRGL	1	0.00138961376860741
chr4	20730239	21950422	ENSG00000185774.10	KCNIP4	1	6.44877691685548e-05
chr4	22346694	22517677	ENSG00000152990.9	GPR125	1	0.000460202942090118
chr4	23756664	23905712	ENSG00000109819.4	PPARGC1A	2	0.00105585958412585
chr4	24519064	24586173	ENSG00000109606.8	DHX15	1	0.00117252350127993
chr4	24791534	24802464	ENSG00000109610.5	SOD3	NA	NA
chr4	24807739	24981826	ENSG00000181982.13	CCDC149	1	0.000451997447525632
chr4	25000469	25032501	ENSG00000153012.7	LGI2	3	0.00736952544150175
chr4	25121627	25162204	ENSG00000109618.7	SEPSECS	1	0.0019391990449613
chr4	25162263	25280714	ENSG00000038210.9	PI4K2B	1	0.000664298989855676
chr4	25314407	25372005	ENSG00000168228.10	ZCCHC4	3	0.00409841728779096
chr4	25378835	25420120	ENSG00000053900.6	ANAPC4	1	0.00190594355449666
chr4	25656923	25680370	ENSG00000157765.7	SLC34A2	1	0.00335594658793853
chr4	25749055	25865382	ENSG00000091490.6	SEL1L3	1	0.000676428341205349
chr4	25863452	25931435	ENSG00000250317.4	SMIM20	1	0.00115744935715392
chr4	26165077	26436541	ENSG00000168214.16	RBPJ	1	0.000289861195765901
chr4	26483022	26492084	ENSG00000163394.5	CCKAR	NA	NA
chr4	26578059	26756973	ENSG00000109680.6	TBC1D19	1	0.000439802808317933
chr4	26859300	27027003	ENSG00000109689.10	STIM2	1	0.000469203768849661
chr4	28363901	28404486	ENSG00000250038.1	RP11-180C1.1	1	0.00193881679554995
chr4	30722037	31148422	ENSG00000169851.11	PCDH7	1	0.000184544202182053
chr4	35949843	36246131	ENSG00000047365.7	ARAP2	1	0.000265575654928295
chr4	36283244	36347378	ENSG00000197057.4	DTHD1	1	0.00122691364404832
chr4	37245842	37451087	ENSG00000174145.7	KIAA1239	1	0.00038338025115055
chr4	37455563	37625117	ENSG00000154274.10	C4orf19	1	0.000464081529467867
chr4	37592422	37687998	ENSG00000181826.5	RELL1	1	0.000823291199123155
chr4	37828255	37864558	ENSG00000169299.9	PGM2	1	0.00216750350239359
chr4	37892708	38140796	ENSG00000065882.11	TBC1D1	1	0.000317173259679608
chr4	37962056	37962746	ENSG00000250254.1	PTTG2	NA	NA
chr4	38628029	38666430	ENSG00000196355.2	AC021860.1	1	0.0020490841292517
chr4	38665817	38702663	ENSG00000109787.8	KLF3	1	0.00213556097398346
chr4	38773860	38784611	ENSG00000174123.6	TLR10	1	0.00731902889474418
chr4	38792298	38858438	ENSG00000174125.3	TLR1	1	0.00118970183924092
chr4	38825336	38858438	ENSG00000174130.8	TLR6	1	0.00237710348762596
chr4	38869298	38947360	ENSG00000197712.7	FAM114A1	2	0.00201600982929965
chr4	38968365	39034542	ENSG00000121895.7	TMEM156	1	0.00118903666904506
chr4	39046659	39128477	ENSG00000109790.12	KLHL5	3	0.00288519199860891
chr4	39184024	39287430	ENSG00000157796.13	WDR19	1	0.000760950811823247
chr4	39289076	39367995	ENSG00000035928.10	RFC1	1	0.000997058751978543
chr4	39408473	39453156	ENSG00000134962.6	KLB	1	0.00176100261055423
chr4	39455744	39460568	ENSG00000163682.11	RPL9	1	0.0163115422154632
chr4	39460620	39479273	ENSG00000121897.9	LIAS	2	0.0084369141314957
chr4	39500375	39529931	ENSG00000109814.7	UGDH	1	0.00266229799862616
chr4	39547950	39640710	ENSG00000163683.7	SMIM14	1	0.000848284601632111
chr4	39699664	39784412	ENSG00000078140.9	UBE2K	1	0.000928480667949623
chr4	39824483	39979576	ENSG00000121892.10	PDS5A	1	0.000507352876321914
chr4	40058446	40159872	ENSG00000078177.9	N4BP2	1	0.00077580580568488
chr4	40192673	40248587	ENSG00000168421.8	RHOH	1	0.00140728403704608
chr4	40337346	40357234	ENSG00000174343.5	CHRNA9	1	0.00395650038452306
chr4	40425272	40632892	ENSG00000163694.10	RBM47	1	0.000378994700160845
chr4	40751914	40812002	ENSG00000179299.12	NSUN7	1	0.00130952735400404
chr4	40812044	41218731	ENSG00000163697.12	APBB2	1	0.000193482652869147
chr4	41258430	41270472	ENSG00000154277.8	UCHL1	1	0.0065343696767476
chr4	41361624	41702061	ENSG00000064042.13	LIMCH1	1	0.000231134922606516
chr4	41746099	41750987	ENSG00000109132.5	PHOX2B	1	0.0160979704679613
chr4	41937137	41962589	ENSG00000109133.8	TMEM33	1	0.00309157942980491
chr4	41983713	41988476	ENSG00000182308.5	DCAF4L1	NA	NA
chr4	41992489	42092474	ENSG00000014824.9	SLC30A9	1	0.000786986844500621
chr4	42112955	42154895	ENSG00000188848.11	BEND4	19	0.0356473703695875
chr4	42399856	42404504	ENSG00000178343.4	SHISA3	NA	NA
chr4	42410390	42659122	ENSG00000124406.12	ATP8A1	1	0.00031635205621872
chr4	42895284	43032675	ENSG00000215203.2	GRXCR1	2	0.00114544445629473
chr4	44175926	44450824	ENSG00000183783.6	KCTD8	1	0.000286240276929605
chr4	44624086	44680573	ENSG00000177752.10	YIPF7	21	0.0292531816629541
chr4	44680444	44702943	ENSG00000151806.9	GUF1	1	0.00349735008877704
chr4	44684217	44728612	ENSG00000163281.7	GNPDA2	NA	NA
chr4	46037786	46126098	ENSG00000163285.7	GABRG1	8	0.00712808041012724
chr4	46250444	46477247	ENSG00000151834.11	GABRA2	1	0.000346939324644712
chr4	46736844	46911252	ENSG00000170516.12	COX7B2	1	0.000451165540843279
chr4	46920917	46996424	ENSG00000109158.6	GABRA4	7	0.00729479594649188
chr4	46995740	47428461	ENSG00000163288.9	GABRB1	1	0.000181842063702466
chr4	47452885	47465736	ENSG00000169019.9	COMMD8	1	0.00612301608025793
chr4	47487305	47595503	ENSG00000145246.9	ATP10D	7	0.00509074250477608
chr4	47596015	47840123	ENSG00000145244.7	CORIN	1	0.000322344534580574
chr4	47849257	47916653	ENSG00000170448.7	NFXL1	1	0.0011675304120036
chr4	47916159	48042188	ENSG00000163293.7	NIPAL1	1	0.000624355343987452
chr4	47937994	48018689	ENSG00000198515.9	CNGA1	1	0.000975114686751281
chr4	48068410	48136273	ENSG00000074966.6	TXK	1	0.00115949603830356
chr4	48137800	48271881	ENSG00000135605.8	TEC	1	0.000586860775556527
chr4	48343339	48428229	ENSG00000109171.10	SLAIN2	1	0.000926927549150603
chr4	48485360	48491213	ENSG00000145248.6	SLC10A4	NA	NA
chr4	48492269	48496406	ENSG00000182223.7	ZAR1	1	0.0190202754767693
chr4	48499378	48782339	ENSG00000075539.9	FRYL	1	0.000278083833628644
chr4	48807229	48863834	ENSG00000109180.10	OCIAD1	2	0.00278020950966857
chr4	48887036	48908954	ENSG00000145247.7	OCIAD2	NA	NA
chr4	48988264	49064098	ENSG00000109182.7	CWH43	2	0.0020752401204577
chr4	52709166	52783003	ENSG00000109184.10	DCUN1D4	1	0.00106568359558751
chr4	52859868	52883786	ENSG00000188993.3	LRRC66	NA	NA
chr4	52886872	52904648	ENSG00000163069.8	SGCB	2	0.00885315927625952
chr4	52917497	52963458	ENSG00000163071.6	SPATA18	1	0.00171203584881518
chr4	53457138	53525502	ENSG00000109189.8	USP46	1	0.00115099876612537
chr4	53588785	53617807	ENSG00000226887.3	ERVMER34-1	1	0.00271128384147869
